PDB_ID	compound_id	label
4MQ1	11314340	8.65758
1J1B	17755052	5.0
4EWH	10138260	5.3098
2NRU	9933475	5.0
6ZJF	10461815	5.45592
6PK6	11314340	5.33723
6YKY	11485656	5.0
2J0I	644241	5.0
5EFQ	44259	7.15428
4OR5	11409972	6.72102
2XIK	44259	6.95821
4PF4	10461815	5.0
5ES1	16722836	6.01318
6B5J	11409972	6.7693
6OP9	123631	6.10232
5HVK	25243800	5.0
5EFQ	5494449	5.0
6FYR	10461815	5.44369
2NRU	16725726	5.0
6NCG	25243800	5.0
2VD5	17755052	5.0
4I5P	24180719	5.0
6B5J	44259	5.99996
1UA2	6918454	5.0
5MJB	176870	5.95857
3IEC	123631	5.0
5VCZ	5494449	5.0
3LCS	126565	7.14813
4EQU	156422	7.91721
6YKY	126565	5.0
3ALO	9933475	5.0
4TPT	126565	5.0
6GQQ	11409972	6.69875
5E8X	11717001	5.3098
3DAK	11338033	5.0
4C57	9884685	5.0
6S73	10461815	5.0
2ZM3	11717001	5.0
5LXC	208908	5.0
4UAK	176155	5.56862
6YKY	11717001	5.0
5CEQ	10074640	5.0
4PF4	24889392	5.0
5LVO	11485656	5.0
2OO8	6918454	5.0
3ZFM	156422	6.35645
7KAC	11626560	7.40782
4UAK	123631	5.0
1XJD	3081361	5.0
6FDY	11485656	5.0
4UAK	151194	5.0
4BBM	208908	5.0
4PF4	17755052	5.39793
3KUL	5494449	6.30094
5L6P	3062316	8.1549
4A9U	9884685	5.0
6TGU	151194	5.0
3S3I	11364421	5.0
5AP1	126565	8.18046
6B5J	4908365	5.0
6CMJ	11617559	5.0
4TPT	10113978	6.40882
3BU3	17755052	5.0
6SM8	16725726	5.0
1S9I	11485656	5.0
5QIN	176870	5.0
4RFM	10427712	5.0
6B5J	9933475	5.0
6RSU	3038522	5.0
1UA2	17755052	5.0
2QLU	9933475	5.0
4WNO	10427712	5.0
6CZ3	10461815	5.0
5JZN	16725726	5.61977
6URC	25243800	5.0
6BFN	156414	6.34669
3PP0	153999	5.0
3FE3	11667893	5.0
3TXO	151194	5.0
5VIL	42642645	5.0
5VDK	16725726	5.0
5VDK	11617559	5.0
6RUU	4908365	5.0
6CZ3	153999	5.0
2HW6	9933475	5.0
2HW6	10427712	6.05547
4WNO	10138260	7.08566
6CJE	644241	5.0
5HID	24889392	5.0
6YKY	176155	5.0
1XJD	123631	5.0
2WTK	11409972	5.0
6NCG	153999	5.0
3E7O	3081361	5.0
4CRS	11314340	6.22907
4C57	24889392	5.0
6S73	156414	5.0
3KUL	16038120	5.0
6NCG	10074640	5.0
2J0I	3038522	5.0
5A6N	10427712	5.0
4L3L	10461815	5.38721
5LWM	6918454	5.0
6TGU	11617559	5.0
3BHH	11717001	5.0
2C47	208908	5.0
2REI	16725726	5.0
5VCZ	10074640	5.0
1QPC	16722836	7.14206
3V8S	3081361	5.0
5HID	11485656	5.0
4A9U	10074640	5.0
2RKU	11338033	5.0
4WNO	11717001	5.0
4YJT	5494449	5.7447
2WTK	156414	5.0
5AP1	11717001	5.0
2R4B	9884685	5.0
5CEQ	11338033	5.0
3W2P	6918454	5.0
6BG2	126565	6.43168
2J51	9884685	5.0
2HAK	3081361	5.0
3FE3	123631	5.0
6BXI	10074640	5.0
6FEK	10427712	5.0
4GU6	17755052	5.0
3DAK	24180719	5.40892
6URC	11338033	5.0
2J51	44259	9.90658
3DAK	11667893	5.0
3FXZ	10074640	5.0
2VD5	9933475	5.0
3S3I	24180719	5.0
2OO8	44259	6.85356
3TXO	123631	5.0
4C57	25243800	6.49471
4ANB	176870	5.0
4C57	11364421	6.74449
3CBL	176870	5.0
4OR5	44259	6.99957
5UI0	11626560	5.0
4GU6	9884685	5.0
5AP1	6450551	5.40892
2J0I	11617559	5.0
5U6C	11409972	6.43168
4WB8	25243800	5.43179
4FGB	42642645	5.22914
4KIK	11485656	5.0
5ORL	11617559	5.0
5U6C	4908365	7.065
3V8S	151194	5.0
6JQR	156422	5.0
3LCS	11364421	6.79561
3FXZ	156414	5.0
6B5J	11364421	5.0
3TXO	176155	5.0
5AP1	25243800	6.20059
3ENM	208908	5.0
5L6P	4908365	5.0
4RWI	44259	7.04528
3G2F	126565	5.82388
6P5M	17755052	5.0
4GU6	16038120	8.92082
4ZHX	6918454	5.0
5LWM	11485656	5.0
5MYV	10461815	6.30094
4CRS	3081361	5.0
5YKS	25243800	5.0
6RA7	10138260	7.04528
6MOB	644241	6.11345
6C9H	11717001	5.0
5QIN	11717001	5.0
1CM8	6450551	5.0
6JPJ	644241	5.0
4WNO	10461815	5.69895
4KIK	9933475	5.0
4IVA	156414	5.0
5H0B	24180719	5.56862
6S73	44259	5.34678
2X4F	11626560	5.0
5VDK	11667893	5.0
4I5P	16722836	5.61977
6D3K	11485656	5.0
4ASZ	9933475	5.0
6FT8	3038522	6.20059
6FYV	3062316	5.0
6JPJ	24180719	5.0
4H1J	9926791	5.0
4ZHX	10461815	6.11345
3PP0	644241	5.0
6YAT	176870	5.0
6FYR	24889392	5.0
3LCS	208908	5.0
5ORL	10427712	5.0
5JZN	11314340	5.0
3OMV	10138260	5.0
5ES1	153999	5.0
4H1J	11314340	5.0
4MQ1	11667893	5.0
4YJT	3062316	5.53759
3ALO	5494449	5.0
5U6B	644241	5.0
3DAK	11409972	5.0
2ZM3	11364421	5.0
3PLS	156422	5.0
4EQU	11626560	7.35556
3KN6	11409972	5.0
4KIK	11364421	5.0
6PK6	9926791	5.0
5VDK	6918454	5.0
5J5T	5494449	6.53745
4TPT	42642645	5.76953
3KUL	10113978	5.0
5V5Y	11485656	5.0
4GU6	208908	5.0
1WAK	17755052	5.0
6FYV	10113978	5.0
6FD3	16725726	5.0
4JG8	156414	5.0
4KS7	151194	5.0
5HID	153999	5.0
6URC	9884685	5.0
6YZ4	176155	5.0
3COK	16722836	7.01728
1S9I	151194	5.0
4UAK	11314340	7.02182
6GZD	11717001	5.0
6BG2	11364421	5.0
3ZDU	6918454	5.0
3KN6	16725726	5.0
3FE3	16725726	5.0
2VD5	208908	5.0
6JQR	5291	5.0
2J0I	17755052	5.0
1CM8	176870	5.0
6DBK	208908	5.0
6FT8	208908	5.0
3DAK	208908	5.0
1XJD	3038522	5.0
4AGU	10138260	5.0
6YAT	151194	5.0
6GZD	10138260	6.39783
6CJE	176870	5.99996
5I3R	156422	5.0
6GR8	3038522	5.79585
4UAK	176870	5.0
5O0Y	42642645	5.0
7B36	10427712	5.0
5HID	42642645	5.45592
6P5M	25243800	5.0
4C57	10138260	7.35556
4ASZ	11485656	5.95857
6SRH	5291	5.0
5AP1	176870	5.43179
2VD5	11717001	5.0
6BG2	10074640	5.0
6FD3	10461815	5.95857
1WAK	24180719	5.0
6NCG	44259	5.0
2BUJ	11364421	5.95857
5VIL	11717001	5.0
5VCZ	25243800	5.0
4KIK	11717001	5.0
6DBK	11717001	5.0
6URC	5291	5.0
1J1B	208908	5.0
6MOB	25243800	5.0
5E8X	10427712	5.0
5MYV	11338033	5.0
6GQQ	10427712	5.0
6FYR	44259	6.04091
4KS7	153999	5.0
3C0I	11717001	5.0
4B9D	11667893	5.0
3QRJ	42642645	6.5085
5EFQ	42642645	6.67757
3COK	9926791	5.0
2W4O	16722836	5.0
3WAR	25243800	5.92078
6NCG	16725726	5.0
2J0I	10138260	5.92078
5YKS	44259	7.04528
1Y57	44259	7.065
4WSQ	176870	5.92078
2YEX	16722836	5.4202
3ENM	6450551	5.0
5LVO	3062316	5.0
6RCG	10461815	5.37674
3BHH	17755052	5.0
2R4B	10113978	5.0
2W4O	16038120	7.52143
3V8S	44259	9.42022
6RCG	11626560	5.0
6GZD	208908	5.0
2X4F	11717001	5.0
4ITI	10427712	5.0
6D3K	24180719	5.0
4WNO	42642645	5.0
2HAK	11364421	5.0
7B36	6918454	5.0
6CZ3	10113978	5.63825
1WAK	11314340	6.25956
4FR4	3038522	5.0
6MOB	24889392	6.49471
6BG2	10427712	5.0
1XJD	156414	5.0
4ITI	11717001	5.0
3SOC	24889392	5.0
4WNO	151194	5.0
1QPC	11717001	5.0
2CMW	156414	5.0
6GQQ	6450551	8.22185
3COK	11717001	5.0
3PP0	10074640	5.92078
6FEK	11314340	5.0
4QTB	208908	5.0
2HW6	208908	5.0
1CM8	24180719	5.0
3MY0	11617559	5.0
6FD3	9884685	5.0
4RFM	10461815	5.0
6P5M	123631	5.0
4RWI	6450551	6.4201
5I3R	11667893	5.0
1S9I	5291	5.0
3DKC	156414	5.2518
3PLS	4908365	5.0
6BFN	3038522	5.56862
5CEQ	11667893	5.0
3KUL	16722836	5.1135
1UA2	10113978	5.0
5MYV	11717001	5.0
2CMW	156422	5.0
2R4B	176870	6.63808
3G2F	123631	5.0
4TPT	11364421	5.0
6GR8	9884685	5.0
6BFN	16722836	6.65738
4B6L	42642645	5.0
3C0I	11338033	7.61798
6BXI	123631	5.0
4UY9	6918454	5.0
4IVA	123631	5.0
2ZM3	176155	5.0
3FE3	9926791	5.0
6GR8	11617559	5.0
3QRJ	156422	5.0
6CMJ	17755052	5.0
6GQQ	9933475	8.92082
4TPT	3038522	5.0
6URC	24180719	5.0
2W99	11667893	5.0
5A6N	6450551	5.0
3ZFM	5291	5.0
1QPC	156422	5.92078
6RCG	11667893	5.0
2WTK	176870	5.0
4YNO	16038120	5.0
3ALO	11717001	5.0
4OR5	42642645	5.79585
4A9U	4908365	5.0
5CEQ	17755052	5.0
2HW6	16038120	5.0
4IVA	6918454	5.0
5A6N	644241	5.0
6C9H	9933475	5.0
7KAC	176155	5.0
2VD5	644241	5.0
6JUU	6450551	5.58501
4FGB	208908	5.0
2I1M	176155	5.0
4IVA	208908	5.0
4L3L	6450551	5.0
4RFM	10074640	5.0
5HID	10461815	5.0
2NRU	6450551	5.0
6RA7	644241	5.0
2W4O	5494449	5.0
6P5M	156422	5.0
4MQ1	11485656	5.0
4H1J	10427712	5.0
5CEQ	11409972	5.60204
4B6L	10461815	5.0
3TXO	42642645	5.0
4H1J	126565	7.38616
3PP0	11617559	5.0
6NCG	176870	5.0
5YKS	11617559	5.0
6D3K	6450551	5.13076
2QLU	176155	5.0
1UA2	176870	5.0
2IWI	44259	8.69897
4L3L	5291	5.0
4YNO	151194	5.0
6FER	11626560	5.0
3HNG	6918454	5.0
3O0G	3062316	5.0
3G2F	156422	5.0
6FYV	123631	5.0
6CJE	16725726	5.0
3GC8	10427712	5.0
7B36	151194	5.0
4OTH	10138260	5.72122
4CRS	9926791	5.92078
6S73	9884685	5.0
2W99	16725726	5.0
5U6B	24180719	5.0
4UY9	123631	5.0
2IWI	5494449	5.0
2R4B	11626560	5.0
2YEX	10113978	5.0
3TXO	4908365	5.0
6TGU	9926791	5.0
5H0B	126565	6.56848
2DQ7	176870	5.0
6BXI	10113978	5.0
6ZJF	153999	5.0
5U6C	11364421	5.50862
6TCA	11485656	5.0
6FT8	11338033	6.00432
6RCG	176870	5.45592
4YNO	16725726	5.0
6GQQ	151194	7.20691
4ASZ	123631	5.0
7KAC	644241	6.05056
2A2A	153999	5.0
2J51	11667893	5.88602
6TGU	6918454	5.0
6ZR5	123631	5.0
2QLU	17755052	5.0
4OTH	126565	8.26761
5CEQ	156422	5.0
6FER	10138260	5.00436
1Y57	208908	5.0
5HID	10113978	6.13662
6T6F	153999	5.34678
4BBM	3062316	5.0
6X5G	11409972	5.0
3CBL	126565	6.43168
3C0I	11314340	5.0
2C47	16722836	5.0
5I3R	16725726	5.0
3A7I	208908	5.0
3COK	24180719	5.45592
4AF3	16038120	6.82362
4D2W	42642645	6.52273
5U6C	16038120	7.71897
4WNO	208908	5.0
6YZ4	11314340	5.0
4OTH	24180719	5.0
4ZHX	151194	5.0
2F57	25243800	6.28391
3ZFM	16038120	5.82388
6JPJ	156414	5.0
3G2F	17755052	5.0
5L6P	5291	5.0
2IWI	11409972	5.0
6FEK	6918454	5.0
5U6B	11717001	5.0
3GC8	156414	5.0
2ZM3	16722836	5.65756
4EWH	126565	8.17393
6SRH	156422	5.0
5LVO	156414	5.0
6JQR	176155	5.0
2A2A	3062316	5.0
2YEX	176155	5.0
5NKG	11485656	5.0
5JZN	24180719	5.09151
2I1M	24889392	7.99568
5CEQ	10138260	6.25173
4AF3	3038522	5.76953
6X5G	3081361	5.0
6RCG	10113978	5.0
2R4B	16725726	5.0
6GQQ	24180719	5.67776
6BFN	11617559	5.0
5MYV	16038120	5.0
6ZJF	644241	5.0
6TGU	11364421	5.0
2XIK	9884685	5.0
2VD5	153999	6.55269
2YEX	5291	5.0
5AP1	4908365	7.46725
2REI	151194	5.0
3LCS	156422	5.0
3KN6	9926791	5.0
3PLS	16038120	6.2146
6JPJ	11314340	5.0
6D3K	176155	5.0
3PP0	10113978	5.0
4EWH	16038120	8.67778
3MY0	16038120	7.24336
5HVK	11338033	5.0
1XJD	25243800	5.0
3W2P	10074640	5.0
4B9D	10427712	5.4202
6BG2	10138260	5.0
7B36	9933475	5.34678
3O0G	5291	5.0
2HAK	123631	5.0
5I3R	11717001	5.0
1UA2	126565	7.05998
6RUU	25243800	5.99996
3RNY	9933475	5.0
4ZZN	176870	5.0
4ASZ	126565	7.85078
2W99	9926791	5.0
6ZR5	3062316	5.0
2XIK	10138260	6.44358
6FYR	9933475	5.0
6P5M	11667893	5.0
4FR4	10138260	5.0
4AF3	44259	7.71897
5LWM	11717001	5.0
4JG8	11717001	5.0
6CZ3	156422	5.0
2C47	11314340	6.4201
1J1B	176155	5.76953
4HOK	153999	5.0
6GZD	9926791	5.0
5U6C	16722836	6.08613
3ALO	11364421	5.0
5NKG	42642645	8.4318
1XJD	10461815	5.0
5LVO	10113978	5.0
2V7O	9884685	5.0
6FYL	10113978	5.0
4B6L	3062316	5.0
5VDK	11485656	5.0
2J51	16038120	7.67572
1O6L	11338033	5.0
6GQQ	11717001	5.0
3MY0	151194	5.0
4K33	3038522	5.0
2J0I	25243800	5.99996
4B9D	4908365	5.0
4MQ1	44259	8.38722
4WNO	156422	5.0
5LVO	153999	6.15484
4UXL	24889392	5.0
5VDK	25243800	5.0
5ORL	4908365	5.0
2ZM3	11626560	6.10785
1XJD	208908	5.0
4RFM	208908	5.0
3MY0	5494449	5.02227
6C9H	644241	5.0
6CMJ	644241	5.0
3IEC	176870	5.0
6BXI	11314340	5.0
5YKS	10074640	5.0
4I5P	11338033	5.0
4WB8	9884685	5.0
4RFM	11617559	5.0
3E7O	11667893	5.0
5BYZ	11409972	5.0
6CJE	17755052	5.0
2C47	25243800	5.52286
3RNY	11314340	5.0
3BU3	11314340	5.0
1UA2	156422	5.50862
5LWM	17755052	5.0
4FGB	16725726	5.0
6QAV	11626560	5.79585
3PLS	11338033	5.0
5V5Y	176155	5.0
2VD5	9926791	5.92078
4JG8	42642645	5.0
3BU3	6918454	5.0
3CBL	25243800	5.0
6RA7	16722836	5.0
3MDY	44259	6.7693
4KIK	5291	5.0
3BU3	11409972	5.65756
4ANB	16725726	5.0
4KS7	24180719	5.0
1XJD	16725726	7.79317
3ZFM	10427712	5.0
5VDK	11409972	5.0
6YAT	10113978	5.0
6T6F	10138260	6.01318
3KUL	6918454	5.0
6FYL	11364421	6.33715
4A9U	11626560	5.0
4KS7	11314340	6.11913
2V7O	5291	5.0
4D2W	9933475	5.0
4YJT	16038120	5.88602
6CMJ	10074640	5.0
5HVK	153999	5.0
6SRH	3062316	6.20754
5I3R	42642645	5.0
6BFN	5291	5.92078
5LVO	9884685	5.0
2V7O	25243800	5.0
6SRH	11626560	6.35645
6ZR5	9926791	5.0
1XJD	24889392	5.0
3G2F	11314340	5.0
5NKG	3081361	5.95857
5ORL	11409972	5.0
5NG0	9926791	5.0
2X4F	42642645	5.0
3C0I	6918454	5.0
5NKG	151194	5.0
6T6F	3081361	5.0
5VDK	4908365	5.0
4ASZ	9926791	5.0
4H1J	16722836	6.65738
6S73	10427712	5.0
6C9H	5291	5.0
2R4B	11667893	5.0
2REI	156414	5.0
5MJB	24889392	5.0
6ZR5	644241	6.34669
2WTK	17755052	5.0
3RNY	16725726	5.0
3CBL	153999	5.0
4OR5	11667893	5.0
2W4O	6918454	5.0
4C57	44259	7.767
6JUU	153999	5.0
6FD3	16722836	5.0
3LCS	151194	5.0
4MQ1	11364421	5.0
4A9U	123631	6.09686
6RA7	10461815	6.5085
6SRH	10113978	5.0
6QAV	11364421	5.0
2X4F	16038120	5.0
1UA2	16725726	5.0
3C0I	9884685	5.0
3CBL	3081361	5.0
4MQ1	153999	6.60189
5NKG	156414	5.0
6CD6	44259	9.85699
5A6N	44259	8.95861
5HID	11364421	5.0
2J51	6450551	5.99996
3QRJ	11617559	5.0
3COK	6918454	5.0
3BU3	153999	5.0
5QIN	208908	5.0
6FDY	151194	5.0
6X5G	4908365	5.0
4BBM	44259	6.29234
4KS7	6918454	5.0
2R2P	16722836	5.0
5JZN	6450551	5.0
2ZM3	10074640	5.0
2V7O	156414	5.0
3S3I	6450551	5.0
3FXZ	9926791	5.0
3GC8	6918454	5.0
5YKS	3038522	5.0
3COK	123631	5.0
5O0Y	123631	5.0
5MJB	6918454	5.0
2W99	10138260	5.14874
6C9H	11409972	5.85384
6FYV	11667893	5.0
4AGU	208908	5.0
3KUL	9926791	5.0
6BG2	16725726	6.67757
3S3I	10074640	5.0
6SRH	3038522	5.60204
6DBK	6450551	5.0
3V8S	24889392	5.0
4KS7	156414	5.0
5AP1	5494449	5.09151
6YKY	17755052	5.0
2J0I	11485656	5.0
4YJT	11717001	5.0
5JZN	6918454	5.0
6JPJ	42642645	5.0
4HOK	126565	5.0
3TXO	11717001	5.0
6RSU	24889392	5.0
3RNY	16722836	5.1135
3COK	156422	5.0
4A9U	11314340	5.00877
4FR4	9926791	5.0
4KS7	10138260	5.0
4UY9	11626560	5.0
6CD6	153999	5.30102
6CMJ	5291	5.0
6GZD	11364421	5.50862
6QAV	153999	5.0
5VCZ	17755052	5.0
6FYL	10461815	6.38711
4UXL	16038120	9.22915
6Y0A	151194	5.34678
6CD6	11617559	5.0
4MQ1	126565	7.6968
3C0I	3062316	5.0
4QTB	9884685	5.0
4CRS	156422	5.0
6PK6	208908	5.0
5HID	176155	6.14868
3OMV	11364421	5.0
6B5J	153999	5.0
3MDY	16725726	5.0
2C47	151194	5.0
3BU3	11667893	5.0
4ZZN	156422	5.0
2R2P	9884685	5.0
6C9H	11617559	5.0
3GC8	16725726	5.0
6B5J	123631	5.0
6Y0A	11485656	7.02182
3W2P	9933475	5.13076
6SRH	9926791	5.0
2X4F	16722836	6.88572
3RNY	11626560	5.0
6TCA	10113978	5.0
4HOK	156414	6.37665
3FE3	11314340	5.0
3PLS	11626560	7.60033
2R4B	24180719	5.0
4A9U	10427712	5.0
4ASZ	10427712	5.0
2W99	25243800	5.0655
2F57	10074640	5.0
3PLS	10113978	5.0
2REI	5291	5.0
4PF4	16722836	7.79317
3KUL	10427712	5.0
2I1M	9933475	7.88273
6C9H	176870	5.0
5QIN	156422	5.0
6YZ4	16038120	5.0
4K33	5291	5.0
5ES1	11364421	5.0
4EQU	11364421	5.3098
3RNY	6918454	5.0
6CD6	644241	5.0
6PK6	151194	5.0
6URC	176870	5.0
4ZZN	176155	5.0
3O0G	10138260	5.0
4YJT	17755052	5.0
2V7O	11617559	5.0
6SRH	5494449	5.72122
3IEC	16722836	5.50862
4UAK	25243800	5.0
6PK6	11364421	5.0
5O0Y	644241	5.0
5BYZ	156414	5.0
6BFN	153999	5.0
3GC8	10113978	5.0
3MY0	3081361	6.32781
6FT8	10138260	6.44358
5V5Y	176870	5.0
4FR4	24180719	5.0
1CM8	44259	7.37572
4L3L	11314340	5.44369
5HID	3038522	5.0
5CEQ	176870	5.0
5O0Y	3081361	5.0
3CBL	176155	5.0
2W4O	153999	5.0
2W99	6918454	5.0
3FXZ	156422	5.0
2EVA	11626560	5.7447
6QAV	16038120	8.72125
6FT8	11717001	5.0
4GU6	11485656	5.0
3LCS	11626560	8.46852
3FXX	11667893	5.0
6GQQ	176870	5.24412
6YAT	17755052	5.0
3KUL	10138260	5.0
3KUL	9933475	5.27572
3O0G	156422	5.69895
6FD3	156422	5.0
4OTH	11617559	5.0
6TCA	11409972	5.0
5LVO	10074640	5.0
4D2W	11485656	5.0
4UY9	42642645	5.99996
7B36	6450551	5.0
4I5P	11617559	5.0
5YKS	3062316	5.0
5L6P	11314340	5.0
3G2F	9926791	5.0
5I3R	208908	5.0
4OTH	11338033	5.0
6CZ3	11667893	5.99996
2WTK	644241	5.0
5LWM	16038120	7.767
6BG2	24889392	5.0
4IVA	126565	8.42022
3PP0	10427712	6.35645
2QLU	11338033	5.0
5U6C	11617559	5.0
3BHH	4908365	5.0
6S73	16038120	5.63825
6B5J	156422	5.0
5LWM	10461815	6.32781
5J5T	44259	8.08092
5E8X	644241	5.0
4BBM	5291	5.0
2HAK	126565	7.0804
3V8S	5494449	5.0
3PP0	151194	5.0
3RNY	24180719	5.0
6SRH	10074640	5.0
5U6C	9933475	5.58501
5U6B	151194	5.0
4AGU	156422	5.0
4KS7	11409972	5.0
3C0I	176155	5.0
2IWI	9926791	5.0
6SM8	9926791	5.0
6NCG	4908365	5.0
4RWI	11314340	5.0
1O6L	11485656	5.0
3BU3	126565	5.95857
3BU3	10461815	5.63825
5U6C	11314340	5.0
4I5P	11409972	5.0
3ENM	10427712	5.0
6S73	176870	5.0
2J0I	3062316	5.0
4UAK	4908365	5.0
3V8S	25243800	5.0
6DBK	10074640	5.0
6SM8	24889392	5.0
4BBM	6450551	6.27564
4OTH	6450551	5.0
5ES1	644241	5.0
3G2F	10074640	5.0
6DBK	24889392	5.0
3IEC	25243800	5.2076
6QAV	11314340	5.22184
6SRH	25243800	8.38722
5AP1	11485656	5.0
2HAK	6450551	5.0
2YEX	3081361	5.0
1UA2	9884685	5.14266
4AGU	11314340	5.0
5VDK	11338033	5.0
2HAK	11314340	5.0
4WB8	4908365	5.0
3DKC	644241	5.0
4A9U	10461815	5.0
5V5Y	44259	5.79585
2RKU	25243800	5.0
1WAK	4908365	5.76953
2A2A	17755052	5.0
5VIL	11338033	5.0
6RUU	10138260	5.72122
2DQ7	644241	5.79585
4QTB	9926791	5.0
6C9H	10113978	5.0
5VDK	208908	5.0
6OP9	3062316	7.74232
6RSU	5494449	6.30972
3KUL	208908	5.0
6NCG	24180719	5.0
1CM8	11338033	5.0
6FYR	3038522	5.18045
2J0I	44259	8.19382
4YJT	11485656	5.0
3LCS	10074640	5.0
6C9H	156414	5.0
4A9U	644241	5.0
2W99	123631	5.0
4C57	11338033	5.0
6BFN	126565	8.20761
5LWM	10074640	5.0
4HOK	42642645	5.33723
6CD6	11364421	7.65561
6URC	644241	5.0
3KN6	17755052	5.0
5CEQ	11717001	5.0
3FXX	11617559	5.0
5HID	5494449	5.0
5NG0	10074640	5.0
2EVA	10074640	5.0
6ZR5	176155	5.95857
3DKC	10461815	9.03152
4K33	9933475	7.45469
5CEQ	126565	6.07567
2V7O	16725726	5.0
4WNO	5494449	5.0
5HVK	6918454	5.0
6B5J	3081361	5.55283
3FE3	5494449	5.60204
5HID	4908365	5.0
2OO8	9884685	5.0
4FGB	16722836	5.79585
2BUJ	9884685	5.0
3LCS	10461815	5.56862
5L6P	11409972	5.0
5JZN	10461815	5.85384
4AGU	9926791	5.0
5HID	6918454	5.0
5EFQ	176155	5.0
4WSQ	10427712	6.06043
6JPJ	6450551	5.0
3KN6	11617559	5.0
4ANB	6918454	6.92046
5ES1	10427712	5.0
6OP9	24180719	5.0
4FGB	5291	5.0
5EFQ	10461815	5.0
4GU6	24889392	5.0
4UXL	153999	5.23656
5LWM	126565	8.61979
5NG0	11667893	5.03151
2OO8	11667893	5.0
1Y57	9884685	5.0
4D2W	644241	5.0
6Y0A	208908	5.0
2NRU	3081361	7.12436
4JG8	11485656	5.0
4KS7	17755052	5.0
4KIK	11626560	5.25963
3BHH	25243800	5.0
3FXZ	11717001	5.0
4ITI	11338033	5.0
6URC	3038522	5.0
2YEX	156414	5.0
6C9H	6918454	5.0
5U6C	9926791	5.0
2IWI	25243800	6.61961
2HW6	10074640	5.0
2X4F	10461815	5.0
6CZ3	5494449	5.0
6S73	644241	5.0
4ANB	11626560	5.0
2V7O	11485656	5.0
6RSU	9884685	5.0
3O0G	126565	6.38711
3SOC	3081361	5.0
3BU3	11364421	5.0
6CZ3	176155	5.40892
2HW6	6450551	5.0
6GR8	16725726	5.0
2XIK	10113978	5.0
4H1J	176155	5.0
6RSU	11667893	5.0
5LWM	644241	5.0
3BHH	44259	8.85387
5LVO	24180719	5.0
3PP0	11626560	5.0
5LXC	3038522	5.0
6CJE	24889392	5.58501
4UAK	3081361	5.60204
3W2P	24889392	5.0
2XYN	9884685	5.0
3PLS	6918454	5.0
5J5T	25243800	5.0
3PP0	6918454	5.0
4BBM	11667893	5.0
4B6L	11667893	5.0
4B9D	5494449	5.0
3ZDU	9884685	5.0
2F57	10113978	5.0
4ASZ	10113978	5.0
2CMW	16722836	5.0
3G2F	11409972	5.0
2CMW	5291	5.0
6YKY	9884685	5.0
5MJB	9933475	5.0
3PP0	10461815	5.0
4ASZ	10461815	6.09686
6YKY	11667893	5.0
3GC8	4908365	5.0
4QTB	10138260	5.0
3ALO	16722836	5.00436
3KUL	10074640	5.7447
6ZJF	11485656	5.0
3WAR	10074640	5.0
6ZJF	123631	5.4202
6YAT	9933475	5.36652
1O6L	4908365	5.0
5HVK	11409972	6.11345
2HAK	10074640	5.0
2XYN	44259	6.95821
3ENM	10074640	5.0
2C47	11409972	6.02223
2CMW	11364421	5.34678
5J5T	156422	5.0
5HVK	16722836	6.02683
3KUL	176155	5.0
5A6N	123631	5.24412
1UA2	10074640	5.0
4TPT	24889392	5.0
6URC	11617559	5.0
3MY0	11314340	5.0
6DBK	11626560	5.69895
4HOK	6918454	5.0
6DBK	11409972	5.0
4TPT	10138260	5.0
6JPJ	5494449	5.14266
3MDY	25243800	8.65758
2W4O	123631	5.0
4A9U	6918454	5.0
3DAK	9926791	5.0
5H0B	208908	5.0
4YNO	17755052	5.0
1XJD	9884685	5.0
6GQQ	10138260	8.61979
5HID	156422	5.0
6YKY	24889392	5.0
1CM8	153999	5.0
4H1J	3038522	5.0
2R2P	11617559	5.0
2DQ7	11626560	5.88602
3BU3	10427712	5.0
4WSQ	3062316	5.0
4WNO	11409972	5.43179
6X5G	16038120	6.00873
6FYR	11717001	5.0
6GZD	6918454	5.0
4ZZN	3038522	5.0
2XYN	3038522	5.0
5ORL	16722836	5.35654
3IEC	11409972	5.0
6JQR	156414	5.52286
6S73	25243800	5.0
5HVK	151194	5.0
2W4O	126565	5.52286
2DQ7	10138260	5.58501
6FER	176155	5.30102
3G2F	11667893	5.0
6YAT	3038522	5.0
6ZJF	156414	5.13667
6RA7	151194	5.0
5MJB	6450551	5.0
2OO8	24889392	5.0
5CEQ	9933475	5.0
4A9U	11717001	5.0
5AP1	156414	5.0
3FXZ	11617559	5.0
6DBK	11314340	5.0
4BBM	4908365	5.0
5EFQ	5291	5.0
6JUU	25243800	5.7447
5BYZ	11617559	5.0
6FYL	9884685	5.25963
4H1J	208908	5.0
4OR5	5494449	5.0
3ZFM	5494449	5.2518
5V5Y	16038120	5.52286
4WSQ	9884685	5.0
2VD5	11667893	5.0
5CEQ	44259	5.82388
2C47	10074640	5.0
3QRJ	10461815	5.0
5MYV	153999	5.95857
2X4F	11364421	5.0
4B6L	10427712	5.0
4TPT	11409972	5.7447
3KN6	10427712	5.0
3COK	11626560	7.22113
4GU6	24180719	5.0
3WAR	10113978	5.0
3PLS	3081361	5.0
4AGU	10461815	5.0
4WB8	6918454	5.0
4GU6	6450551	5.0
2CMW	5494449	5.0
1S9I	44259	7.55129
6YZ4	16722836	5.0
6FDY	11717001	5.0
6FT8	24889392	5.0
4QTB	4908365	5.0
