PDB_ID	compound_id	label
3OMV	11656518	6.40882
4PF4	11656518	5.0
6FEK	10184653	5.0
6S73	5329102	5.38721
6TGU	11656518	5.0
5H0B	10127622	5.0
6C9H	176167	5.0
6SM8	51004351	5.0
3O0G	10184653	5.0
2CMW	5329102	6.03147
2I1M	176167	5.0
6BFN	16007391	5.0
4WSQ	16007391	5.52286
4A9U	51004351	5.0
6GZD	16007391	5.0
6FDY	176167	5.0
6RCG	5329102	7.82102
4FR4	5287969	5.25963
4EQU	16007391	5.55283
5V5Y	11656518	5.0
2NRU	5328940	6.44358
3W2P	5329102	5.0
6CZ3	5329102	5.33723
4UY9	24779724	5.0
5O0Y	16007391	5.0
2I1M	10184653	5.0
4K33	51004351	5.0
4ANB	11656518	5.0
4EWH	176167	5.0
6TCA	5329102	5.0
6GZD	24779724	5.0
4I5P	16007391	5.0
3ENM	5329102	5.28399
6X5G	51004351	7.6968
4AF3	10184653	5.0
3ZFM	10127622	5.0
4QTB	16007391	5.0
5EFQ	176167	5.0
5V5Y	10127622	5.0
2ZM3	10184653	5.0
3BU3	10184653	5.0
4HOK	16007391	5.0
6FDY	51004351	5.88602
2W4O	10127622	5.0
4C57	176167	5.0
5NG0	5287969	5.0
6FD3	10184653	5.0
5ORL	11656518	5.0
2BUJ	10127622	5.0
4UAK	5329102	5.0
6ZJF	5329102	6.95821
6ZR5	51004351	5.35654
2HW6	5329102	5.40892
5H0B	5287969	5.0
5YKS	24779724	5.0
5VDK	51004351	5.0
3DAK	16007391	5.0
6CD6	51004351	6.88572
5MYV	5329102	6.72102
1O6L	11656518	5.0
5BYZ	10127622	5.0
2R2P	11656518	5.0
5VCZ	11656518	5.0
6SRH	176167	5.0
6NCG	5287969	7.19997
6JPJ	24779724	5.0
6JUU	24779724	5.0
6GRO	10184653	5.0
3ZDU	24779724	5.0
4OR5	5287969	8.18709
6CJE	5329102	5.24412
6D3K	51004351	5.16114
4BBM	5328940	5.0
4CRS	5287969	5.0
5VCZ	10127622	5.0
1S9I	11656518	5.0
6CJE	10184653	5.79585
1UA2	5287969	7.63639
3WAR	51004351	5.0
3RNY	11656518	5.0
4ANB	51004351	5.0
4C57	5328940	8.85387
6CZ3	10184653	5.0
3QRJ	51004351	5.0
4EQU	51004351	6.22907
4EQU	24779724	5.0
4JG8	16007391	5.0
5J5T	5328940	8.284
4AGU	24779724	5.0
2YEX	11656518	5.0
6X5G	5329102	7.09637
5BYZ	11656518	5.0
6FYR	5287969	5.79585
3FE3	176167	5.0
5L6P	11656518	5.0
5NKG	16007391	5.0
5UI0	10184653	5.0
4YJT	5287969	5.0
4EWH	16007391	5.0
2W99	16007391	5.0
4EQU	176167	5.0
2DQ7	10127622	5.0
6SRH	24779724	5.0
5LXC	5328940	5.0
4RFM	16007391	5.0
1UA2	5329102	6.48135
3LCS	16007391	5.0
6FDY	5328940	6.33715
6T6F	5287969	5.0
1UA2	51004351	5.0
3BHH	51004351	6.67757
3QRJ	10127622	5.0
3COK	11656518	5.0
2DQ7	16007391	5.0
2BUJ	51004351	6.55269
3FXZ	16007391	5.0
4OTH	10184653	5.0
1UA2	5328940	5.92078
4FR4	10127622	5.0
5MJB	176167	5.0
4ASZ	11656518	5.0
4AGU	16007391	5.0
5QIN	24779724	5.0
5AP1	5287969	5.0
6OP9	10127622	5.0
3KUL	51004351	5.0
4UXL	24779724	5.0
4KS7	16007391	5.0
6YKY	10184653	5.0
4WB8	24779724	5.0
5L6P	5329102	5.0
4FR4	5328940	5.7447
6S73	10127622	5.0
3W2P	10184653	8.92082
3DAK	51004351	5.0
6TGU	10184653	5.0
3ZFM	176167	5.0
6MOB	24779724	5.0
3BU3	5328940	5.0
6GQQ	5329102	8.79588
3QRJ	5328940	7.67572
5O0Y	5287969	5.0
4FR4	11656518	5.0
5NKG	24779724	5.0
6JQR	51004351	7.82102
2X4F	5328940	5.0
6SRH	10184653	5.0
6CMJ	16007391	5.0
1O6L	5287969	5.0
7KAC	11656518	5.0
6FYL	11656518	5.0
6NCG	5328940	6.14868
3W2P	11656518	5.0
3PLS	10184653	5.0
2IWI	176167	6.06043
6RUU	5328940	5.0
3ZDU	176167	5.0
3FXZ	5328940	5.63825
3FE3	10127622	5.0
3QRJ	10184653	5.53759
5HVK	24779724	5.0
5U6B	176167	5.48147
3ALO	5329102	6.15484
3G2F	5287969	5.0
4B9D	10127622	5.0
2I1M	24779724	5.0
6BFN	5329102	7.85078
6YKY	16007391	5.0
4RWI	5328940	5.0
4GU6	5328940	6.24405
5H0B	24779724	5.0
4B6L	5328940	5.0
5VDK	5328940	7.02641
5I3R	10184653	5.0
6NCG	10127622	5.0
6ZR5	11656518	5.0
2REI	176167	5.0
6FDY	5287969	5.0
2NRU	5329102	7.1798
4BBM	10184653	5.0
2VD5	176167	5.65756
4UY9	11656518	5.0
6FDY	24779724	5.0
6CJE	16007391	5.92078
7KAC	16007391	5.0
4GV1	51004351	6.02223
2F57	16007391	5.0
3COK	176167	5.0
3FXX	10184653	5.0
4ANB	5287969	5.0
6JQR	5287969	5.0
3PP0	51004351	5.0
5NG0	5328940	5.43179
2W99	5328940	5.0
5V5Y	176167	5.0
6FT8	5328940	6.22178
6B5J	176167	5.0
4ZZN	5329102	5.0
3SOC	16007391	5.0
6URC	16007391	5.0
5U6C	5329102	7.58336
2HW6	10184653	5.7447
6PK6	10184653	5.0
1Y57	5328940	8.95861
2I1M	5287969	5.55283
2WTK	10127622	5.0
2NRU	16007391	5.0
3S3I	24779724	5.0
2X4F	11656518	5.0
3DKC	176167	5.0
3MY0	5328940	5.0
4I5P	51004351	5.0
6S73	176167	5.0
5E8X	11656518	5.0
5I3R	5328940	6.45581
1WAK	176167	5.0
5AP1	5328940	5.0
3HNG	24779724	5.0
1Y57	5329102	5.67776
4YNO	10184653	5.0
2DQ7	51004351	5.67776
6TCA	51004351	5.0
1O6L	5328940	5.0
5ORL	10127622	5.0
4BBM	51004351	5.0
6OP9	51004351	5.0
6FER	5329102	5.53759
4OR5	24779724	5.0
2I1M	11656518	6.60189
2CMW	5287969	5.92078
3DAK	5328940	5.0
6SRH	51004351	5.0
6JQR	11656518	5.0
3BHH	11656518	5.0
3COK	5329102	6.72102
4PF4	10184653	5.0
6GQQ	51004351	5.49484
3V8S	176167	5.0
2V7O	5328940	5.44369
3ENM	176167	5.0
6GQQ	10127622	5.0
5JZN	16007391	5.0
2R2P	176167	5.0
5VIL	51004351	5.0
3GC8	10184653	5.0
3LCS	5329102	6.7693
3S3I	16007391	5.0
4ITI	5329102	6.43168
4K33	10184653	5.0
6TGU	10127622	5.0
4WB8	5287969	5.0
4I5P	10127622	5.0
5E8X	176167	5.0
6SRH	5287969	5.72122
6BFN	51004351	5.0
3DKC	5328940	5.16748
5O0Y	11656518	5.0
5U6C	16007391	5.0
6CZ3	51004351	5.0
3KUL	11656518	5.95857
3RNY	24779724	5.0
5CEQ	24779724	5.0
2XYN	5287969	5.0
6BFN	11656518	5.0
1UA2	10127622	5.0
6C9H	5329102	7.71897
5CEQ	5329102	6.99957
2ZM3	176167	5.0
5CEQ	176167	5.0
5A6N	10127622	5.0
3G2F	11656518	5.0
5BYZ	5328940	5.63825
4EQU	10184653	5.36652
4QTB	51004351	5.0
4WNO	176167	5.0
5MYV	10127622	5.0
6S73	24779724	5.0
6GZD	5287969	5.50862
4UAK	10127622	5.0
4FGB	24779724	5.0
2R4B	16007391	6.32781
6RCG	10127622	5.0
2W99	5287969	8.04096
3BU3	11656518	5.0
3ENM	10184653	5.0
2EVA	16007391	6.18702
2HAK	176167	5.0
4WNO	11656518	5.0
6RCG	5328940	6.61961
4CRS	10184653	5.0
3ALO	5287969	5.63825
6ZR5	24779724	5.37674
4ZHX	16007391	5.0
1Y57	5287969	5.0
2X4F	176167	6.63808
6FT8	11656518	5.0
1XJD	24779724	5.0
4AF3	11656518	5.0
5NKG	11656518	5.53759
6RA7	5287969	5.0
6B5J	11656518	5.22914
4WNO	5328940	5.92078
4FR4	176167	5.0
2WTK	51004351	6.45581
4QTB	24779724	5.0
4WSQ	11656518	5.0
5LVO	24779724	5.0
4AGU	11656518	5.0
4ITI	51004351	5.0
7KAC	5328940	7.82102
6FT8	10127622	5.0
3PP0	16007391	5.36652
4OR5	10184653	5.0
5NG0	11656518	6.02223
2IWI	11656518	5.0
5NKG	51004351	5.0
3RNY	5287969	5.36652
3ZFM	16007391	5.0
4MQ1	16007391	5.0
3O0G	5328940	5.0
3FE3	11656518	5.0
5LXC	5287969	5.0
6Y0A	51004351	5.0
1O6L	10184653	5.0
4RFM	10127622	5.0
4MQ1	11656518	5.0
5E8X	5329102	5.0
6Y0A	11656518	5.0
5VIL	24779724	5.0
6TCA	5328940	5.0
2QLU	10127622	5.0
6JUU	5329102	5.0
3V8S	24779724	5.0
6TGU	51004351	5.0
5MJB	24779724	5.0
5MJB	51004351	5.0
5U6B	5287969	5.45592
6T6F	16007391	5.0
2R2P	10127622	5.0
2HW6	16007391	5.0
1J1B	24779724	5.0
2CMW	10184653	5.0
4WNO	51004351	5.0
4IVA	10184653	5.0
5NKG	5329102	5.0
2XIK	5287969	5.0
6FYL	5329102	7.6968
6RA7	10127622	5.0
1J1B	51004351	5.7447
6FDY	10127622	5.0
5E8X	16007391	5.0
3COK	24779724	5.0
6YZ4	51004351	5.0
4WNO	10184653	5.0
4WSQ	10127622	5.0
6GR8	16007391	8.34679
4WB8	16007391	5.0
5VIL	16007391	5.0
5O0Y	24779724	5.0
1S9I	24779724	5.0
3ZFM	24779724	5.0
5U6C	51004351	5.53759
5HID	10127622	5.0
3DKC	10184653	5.22184
6OP9	16007391	5.0
6FYL	5328940	5.76953
4FGB	11656518	5.0
5L6P	16007391	5.0
5LXC	176167	5.0
2RKU	16007391	5.0
5J5T	10127622	5.0
5CEQ	5328940	6.17386
3W2P	176167	5.0
3SOC	10184653	5.0
7B36	176167	5.16114
4UAK	11656518	5.0
3PLS	5328940	5.20065
3OMV	24779724	5.0
5ES1	11656518	5.0
4D2W	51004351	6.55269
5L6P	24779724	5.0
2XYN	16007391	5.0
6YKY	5328940	5.0
5U6B	5328940	7.28316
5EFQ	10127622	5.0
2REI	5329102	5.61977
6FD3	176167	5.36652
3BHH	10127622	5.0
6YAT	51004351	7.39686
4ITI	10184653	5.0
3V8S	5328940	6.06043
4D2W	176167	5.2518
2J51	16007391	5.0
3ZDU	51004351	5.0
3MY0	51004351	5.0
4AGU	176167	5.0
4B9D	10184653	5.0
2F57	11656518	5.0
4CRS	5329102	5.88602
5U6C	176167	5.0
3SOC	11656518	5.0
5VDK	5287969	5.0
3TXO	176167	7.3363
4PF4	51004351	5.32789
2J0I	5329102	5.63825
5E8X	51004351	5.0
5V5Y	5287969	5.0
6B5J	10127622	5.0
3GC8	176167	5.0
3FXZ	51004351	5.67776
5LWM	5287969	5.79585
2X4F	24779724	5.0
6YKY	10127622	5.0
5NKG	5287969	5.60204
6DBK	11656518	5.0
3W2P	24779724	5.0
4OTH	51004351	8.02687
6MOB	10127622	5.0
6SM8	5287969	5.0
4FGB	10127622	5.0
2EVA	11656518	6.30972
3G2F	176167	5.0
3FE3	5328940	5.0
4WSQ	5329102	7.95468
5UI0	10127622	5.0
4IVA	11656518	5.0
1WAK	5287969	5.0
4WSQ	10184653	5.0
3IEC	51004351	6.99957
6T6F	24779724	5.0
2NRU	10184653	5.0
3FE3	10184653	5.0
4AGU	51004351	5.0
6FD3	51004351	6.74449
2ZM3	5329102	5.58501
3COK	5287969	5.07572
3TXO	16007391	5.0
6JPJ	16007391	5.0
1WAK	16007391	5.0
5QIN	51004351	5.0
6GQQ	11656518	5.88602
4AF3	5329102	6.4201
6S73	5328940	5.0
4ASZ	51004351	6.5085
3CBL	5287969	5.0
6RA7	16007391	5.07058
3E7O	5329102	5.61977
2DQ7	5328940	7.95468
6SM8	176167	5.0
6PK6	24779724	5.0
2F57	5287969	5.0
2VD5	5329102	5.0
3BU3	16007391	5.0
2WTK	16007391	5.0
2J51	11656518	6.29234
2CMW	11656518	5.0
3V8S	11656518	5.0
5I3R	51004351	6.65738
3C0I	5329102	5.0
2J0I	5328940	5.0
4UXL	5287969	5.0
3C0I	24779724	5.0
5A6N	5329102	7.65561
6YAT	10184653	5.0
6SRH	5329102	5.0
3HNG	16007391	6.95821
4ZHX	11656518	5.0
3OMV	176167	5.0
3V8S	51004351	5.1079
6GRO	11656518	5.0
2YEX	16007391	5.0
3A7I	24779724	5.0
6URC	176167	5.0
4YJT	16007391	5.0
5I3R	24779724	5.0
6JUU	11656518	7.19997
3PP0	11656518	5.0
2V7O	10127622	5.0
4GV1	5287969	5.0
7B36	11656518	5.0
5MJB	16007391	5.0
4A9U	176167	5.0
2J0I	16007391	5.0
2HW6	11656518	5.0
5YKS	51004351	5.0
3OMV	10184653	5.0
7KAC	10127622	5.0
5LXC	16007391	5.0
6D3K	24779724	5.0
6FEK	5287969	5.0
3PLS	51004351	5.0
6CD6	176167	5.0
6P5M	10184653	5.0
6YKY	24779724	5.0
6GR8	11656518	5.0
2F57	10127622	5.0
4WSQ	24779724	5.0
3MDY	176167	5.0
6CMJ	10184653	5.0
4UY9	10184653	5.0
3IEC	16007391	5.0
5H0B	51004351	6.14261
5O0Y	51004351	5.0
4KS7	51004351	5.0
4CRS	16007391	5.0
3SOC	5329102	5.0
5E8X	24779724	5.0
3G2F	24779724	5.0
4K33	5328940	5.0
3TXO	5329102	5.0
4AF3	16007391	8.3279
6YKY	5287969	5.0
6S73	10184653	5.0
3FXX	5287969	5.48147
6RSU	10127622	5.0
2REI	24779724	5.0
4D2W	5328940	5.0
4B6L	16007391	5.0
4H1J	5329102	7.08566
6Y0A	176167	5.0
4HOK	24779724	5.0
4I5P	5329102	5.32789
5VCZ	24779724	5.0
4AF3	24779724	5.0
5QIN	5328940	5.0
4MQ1	5287969	7.11295
5LWM	176167	5.76953
6NCG	51004351	5.0
6YZ4	176167	5.0
6GRO	5329102	6.61961
6MOB	5328940	5.0
5HVK	5329102	5.0
4YJT	5329102	5.0
5U6C	24779724	5.0
6FER	5328940	6.85356
6S73	5287969	5.0
6CD6	10127622	5.0
6SRH	10127622	5.0
5L6P	5287969	5.0
5VCZ	51004351	5.0
5NG0	10127622	5.0
1O6L	176167	5.0
4RFM	10184653	5.0
4GV1	176167	5.0
4H1J	10184653	5.0
2ZM3	10127622	5.0
4GU6	51004351	5.0
5U6C	5328940	6.95821
2DQ7	11656518	5.67776
5HVK	16007391	5.0
2W4O	51004351	5.0
3PP0	5287969	5.0
4B6L	10127622	5.0
6OP9	10184653	5.34678
3BU3	10127622	5.0
1UA2	10184653	5.0
3S3I	51004351	5.0
4JG8	5328940	5.92078
3HNG	176167	5.0
3RNY	16007391	5.0
3FE3	5287969	5.0
5HID	11656518	5.92078
6GZD	10184653	5.0
6DBK	24779724	5.0
6GR8	10184653	5.0
5A6N	5287969	5.0
3ZDU	16007391	5.0
5A6N	24779724	5.0
6FYR	176167	5.0
4CRS	10127622	5.0
2RKU	24779724	5.0
1Y57	16007391	5.0
3WAR	24779724	5.0
2R2P	51004351	5.0
2HAK	51004351	6.7693
6CZ3	24779724	5.0
4KIK	5287969	5.0
3PP0	176167	5.0
3E7O	5287969	5.0
1XJD	176167	7.44249
4HOK	5328940	6.95821
6CD6	10184653	5.0
6CMJ	5329102	5.82388
2BUJ	10184653	5.0
4I5P	24779724	5.0
6BXI	5287969	5.0
4WB8	10127622	5.0
2OO8	5287969	5.0
3ENM	5328940	5.88602
1CM8	11656518	5.0
4OR5	176167	5.88602
3DAK	10184653	5.0
2HW6	51004351	5.0
6RCG	176167	5.0
6P5M	10127622	5.0
4GV1	5329102	5.0
5AP1	10184653	5.0
6JUU	5287969	5.0
6CMJ	5287969	6.36643
5J5T	5329102	6.74449
5HID	5328940	5.0
1Y57	51004351	5.92078
4YJT	10127622	5.0
4C57	10127622	5.0
6CJE	24779724	5.0
3HNG	10127622	5.0
2VD5	10184653	5.0
3PP0	5328940	5.60204
5LVO	5328940	5.0
4YNO	11656518	5.0
3E7O	24779724	5.0
5H0B	11656518	5.92078
4RWI	176167	5.39793
4B9D	51004351	5.0
2XIK	176167	5.0
6RSU	5329102	6.92046
6FEK	176167	5.0
3ZFM	51004351	5.0
3S3I	11656518	5.0
2RKU	176167	5.0
4OTH	176167	5.29242
1WAK	5328940	5.0
2V7O	16007391	5.0
4RFM	176167	5.0
3HNG	5287969	5.0
4ANB	24779724	5.0
3ALO	10127622	5.0
3ALO	11656518	5.0
4MQ1	51004351	6.99957
3PP0	5329102	5.0
5LXC	24779724	5.0
6RUU	10127622	5.0
4AF3	51004351	7.20691
6TCA	11656518	5.0
4KIK	24779724	5.0
3RNY	10184653	5.0
6SM8	5329102	5.22184
2BUJ	176167	5.60204
3GC8	24779724	5.0
3QRJ	176167	5.0
3HNG	11656518	6.09686
2RKU	5329102	5.0
6RUU	10184653	5.0
3O0G	11656518	5.0
4L3L	24779724	5.0
2VD5	10127622	5.0
5UI0	24779724	5.0
4D2W	24779724	5.0
6PK6	5328940	5.0
5VDK	24779724	5.0
3PP0	10127622	5.0
2X4F	10184653	5.0
5LWM	11656518	5.0
3CBL	16007391	5.0
6FER	10127622	5.0
6RSU	11656518	5.0
2RKU	5287969	5.0
2J0I	176167	5.0
5ES1	5287969	5.0
4OTH	5328940	5.53759
6YAT	10127622	5.0
6RA7	51004351	5.79585
3ENM	5287969	5.0
6X5G	10127622	5.0
4EWH	11656518	5.0
5H0B	10184653	5.65756
6X5G	5328940	5.34678
5JZN	10127622	5.0
4FGB	176167	5.0
5NG0	24779724	5.0
4QTB	5287969	5.0
3WAR	5287969	5.0
3CBL	10184653	5.0
4I5P	176167	5.0
6BG2	5328940	5.0
3ZFM	5287969	5.0
4EQU	11656518	7.22113
5U6B	10127622	5.0
3A7I	5329102	7.19997
2NRU	5287969	5.82388
4JG8	11656518	5.0
1CM8	10184653	5.0
4IVA	5328940	5.95857
6FYL	24779724	5.0
3OMV	10127622	5.0
1XJD	5329102	5.36652
3KN6	24779724	5.0
3KN6	5287969	5.0
5L6P	176167	5.0
3FXZ	24779724	5.0
3ZFM	5328940	8.07058
5J5T	5287969	5.34678
4FGB	5287969	5.0
6RCG	51004351	5.0
2HAK	5329102	5.92078
6GRO	51004351	5.0
6MOB	5329102	6.4201
4TPT	5287969	5.0
5U6C	10127622	5.0
5LVO	5329102	5.45592
3SOC	5287969	5.50862
4ANB	5329102	6.88572
6QAV	5328940	6.34669
1S9I	176167	5.0
2ZM3	11656518	5.0
2W4O	5328940	5.0
6C9H	10184653	5.0
2F57	51004351	5.0
3S3I	5287969	5.0
6JUU	16007391	5.76953
3MDY	5328940	5.0
6MOB	16007391	5.33723
6MOB	176167	5.0
6FD3	5328940	5.24412
4EQU	5328940	8.14874
5A6N	11656518	5.0
2C47	176167	5.0
4EWH	24779724	5.0
3IEC	10127622	5.0
6FDY	5329102	7.37572
5H0B	5328940	8.45593
5ORL	16007391	6.39783
5O0Y	10184653	5.0
2HAK	11656518	5.0
3E7O	176167	5.0
5HID	24779724	5.0
5ORL	5329102	5.76953
3LCS	24779724	5.0
2A2A	5329102	6.82362
3ALO	24779724	5.0
5U6B	11656518	5.0
2XYN	5329102	5.99996
3BHH	5287969	5.32789
4UAK	51004351	5.0
6SM8	10127622	5.0
4UY9	5329102	5.46851
6FT8	5329102	7.65561
3CBL	24779724	5.0
6SRH	16007391	5.0
3FE3	24779724	5.0
5LWM	16007391	5.0
4HOK	5287969	5.0
3S3I	10127622	5.0
2VD5	11656518	5.0
6RSU	51004351	8.02687
2HW6	5328940	5.0
4ITI	176167	5.0
4TPT	10127622	5.0
4I5P	5287969	5.0
6D3K	10127622	5.0
6C9H	5287969	5.0
3TXO	24779724	5.0
4JG8	5287969	5.99996
3BHH	10184653	5.0
6GRO	16007391	5.0
4FGB	5328940	5.0
6D3K	176167	5.0
5ORL	51004351	6.92046
5HVK	10184653	5.0
5YKS	16007391	5.0
3C0I	51004351	5.0
6T6F	176167	5.0
6DBK	51004351	5.0
5ORL	10184653	5.0
4ASZ	5287969	5.0
3GC8	5328940	5.0
3FXX	5329102	5.67776
6C9H	51004351	6.74449
5VIL	5287969	5.0
2C47	5329102	6.95821
6C9H	16007391	5.0
1QPC	10127622	5.0
3ALO	51004351	5.31875
5LVO	51004351	6.72102
5JZN	24779724	5.0
2EVA	24779724	5.0
4CRS	5328940	5.49484
4UXL	5328940	5.0
4KIK	5328940	5.0
1O6L	51004351	6.10785
5CEQ	10184653	5.0
2R4B	5329102	5.0
2XYN	176167	5.0
4OTH	24779724	5.0
1S9I	10127622	6.27564
6S73	16007391	5.0
3O0G	176167	5.0
1J1B	5329102	5.0
4D2W	5287969	5.0
2IWI	5287969	6.11345
4EWH	10184653	5.0
4AGU	10127622	5.0
5I3R	10127622	5.0
5LWM	10127622	5.0
6YAT	24779724	5.0
6BFN	10184653	6.61961
2XIK	5329102	6.53745
4HOK	11656518	5.0
6CZ3	176167	5.0
5LXC	11656518	5.0
1J1B	5328940	5.0
3DKC	5329102	5.14266
6YKY	11656518	5.0
6Y0A	16007391	5.0
5U6B	5329102	8.04096
3PLS	24779724	5.0
5V5Y	5329102	5.95857
